Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Lower middle income,LMC,0.408422642,0.424587368,0.455748677,0.485173339,0.489390795,0.526116118,0.538826049,0.524749475,0.555013864,0.562786182,0.623322769,0.647896357,0.648292858,0.686640773,0.690271459,0.697611201,0.717320756,0.731665078,0.75611221,0.77638465,0.815218483,0.807230287,0.804742994,0.835517769,0.857534397,0.892527367,0.926078482,0.951190866,0.990976141,0.989870199,1.006510166,1.034960069,1.07231921,1.027617338,0.974589348,0.998336701,1.013687189,0.990097523,0.997663987,1.010196016,1.037688827,1.026389921,1.032763391,1.067319174,1.092317822,1.123447272,1.146359626,1.189283296,1.247415074,1.276053836,1.301684231,1.351820961,1.413122864,1.399992973,1.470085928,1.491534862,1.515452398
Belize,BLZ,0.477971846,0.387210542,0.715446069,0.622369314,0.818296481,0.794777561,0.737779729,1.073820679,0.884672715,1.13766445,0.990415937,1.146001779,1.240117971,1.13446873,1.172930613,1.320846466,1.302404049,1.445502924,1.556888425,1.479204558,1.322770629,1.242494884,1.137617162,1.106063329,1.074850169,1.156214187,1.211030383,1.304233593,1.392832406,1.638936278,1.66191243,2.129656565,1.830442972,1.911229519,1.854591432,1.824968714,1.441646698,1.754228721,1.608584806,1.457667331,1.601342418,1.753974508,1.649170281,1.606035075,1.419035529,1.485923185,1.523044393,1.594214531,1.422230406,1.864645405,1.671656371,1.821080012,1.410384615,1.484980403,1.400941234,1.605245295,1.542847448
South Asia,SAS,0.264732972,0.278026638,0.299625306,0.318525537,0.307700504,0.328889183,0.331782868,0.329633908,0.354107675,0.350261554,0.349332939,0.352442176,0.328871079,0.333289494,0.336787553,0.356947321,0.362854138,0.375434525,0.373995675,0.384786343,0.399171072,0.420412469,0.426495958,0.450119795,0.452272671,0.486066273,0.507675537,0.530209619,0.559708304,0.595992874,0.625890159,0.646685204,0.671942354,0.682820685,0.709036975,0.734994151,0.784299648,0.797988979,0.798425204,0.831696,0.848960554,0.845153711,0.84409088,0.864696335,0.897377389,0.93241551,0.978680264,1.039192498,1.129499729,1.223999922,1.20673417,1.267528632,1.357808294,1.352994259,1.461923687,1.512009625,1.545259606
South Asia (IDA & IBRD),TSA,0.264732972,0.278026638,0.299625306,0.318525537,0.307700504,0.328889183,0.331782868,0.329633908,0.354107675,0.350261554,0.349332939,0.352442176,0.328871079,0.333289494,0.336787553,0.356947321,0.362854138,0.375434525,0.373995675,0.384786343,0.399171072,0.420412469,0.426495958,0.450119795,0.452272671,0.486066273,0.507675537,0.530209619,0.559708304,0.595992874,0.625890159,0.646685204,0.671942354,0.682820685,0.709036975,0.734994151,0.784299648,0.797988979,0.798425204,0.831696,0.848960554,0.845153711,0.84409088,0.864696335,0.897377389,0.93241551,0.978680264,1.039192498,1.129499729,1.223999922,1.20673417,1.267528632,1.357808294,1.352994259,1.461923687,1.512009625,1.545259606
Albania,ALB,1.258194928,1.374186047,1.439955964,1.181681144,1.11174196,1.166099043,1.333055465,1.3637463,1.519551277,1.558967572,1.753239905,1.989497923,2.515914398,2.303897417,1.849006691,1.910633637,2.013584562,2.275876391,2.53062504,2.898208518,1.93505831,2.693023914,2.624856785,2.683239919,2.694291374,2.658015382,2.665356221,2.414060815,2.331598531,2.783243075,1.678106654,1.3122126,0.774724911,0.723790292,0.600203708,0.654537133,0.636625313,0.49036506,0.560271437,0.960164412,0.978174681,1.053304176,1.229540709,1.412697196,1.376212735,1.412498211,1.302576367,1.322334855,1.484311139,1.495600199,1.578573584,1.803714725,1.697965557,1.697279396,1.90006971,1.602648034,1.577162624
Kyrgyz Republic,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.465564955,1.890047158,1.366059223,0.993058723,1.230414614,1.194640576,1.248733068,0.965159491,0.946245305,0.787517745,0.993404532,1.078294172,1.150808862,1.083209042,1.055464127,1.258434439,1.440269803,1.261546635,1.171873015,1.388440866,1.806948388,1.720789566,1.76327684,1.75381205,1.609873016
Costa Rica,CRI,0.369240041,0.355766035,0.383755368,0.404552007,0.438151851,0.531802609,0.60407712,0.516530012,0.59378873,0.638397836,0.67687077,0.806475159,0.907239546,1.026936825,0.933699794,0.973576393,0.971073363,1.185415859,1.290361448,1.201073389,1.031065989,0.916903813,0.826884773,0.811739979,0.751506912,0.828076173,0.927762449,0.955884377,0.993247052,0.978586469,0.94748052,1.042124116,1.153706048,1.172205422,1.523484215,1.372461525,1.307349047,1.341002525,1.397820177,1.42133612,1.381705453,1.428049411,1.542475173,1.591302752,1.640325621,1.602680619,1.633748883,1.844061519,1.821535135,1.748029084,1.653498575,1.591668491,1.565202005,1.627764831,1.635675761,1.549914766,1.637646665
Syrian Arab Republic,SYR,0.704774143,0.649233274,0.657370377,0.717427799,0.839829773,0.684516512,0.885508584,0.802935351,1.004495052,1.179714672,1.048614913,1.352204286,1.142138964,1.121798543,1.327197183,1.484179203,1.765129008,1.819249666,1.825930154,2.614096148,2.32934917,2.878797897,2.553456347,2.813291622,3.214888805,2.78452312,2.849152584,3.188695091,3.152555779,2.86124765,3.001677865,3.318652768,3.254448343,3.36637734,3.343821888,2.904358665,2.901211809,3.02536303,3.223518553,3.270397343,3.11019717,2.909268872,2.286531603,3.116543213,2.866491678,2.757263587,2.81134785,3.343756549,3.275343328,2.939358639,2.883815863,2.69924891,2.188087381,1.860624448,1.640539063,1.627771232,1.651774073
Bhutan,BTN,,,,,,,,,,,0.012333679,0.011946377,0.011574103,0.011214685,0.010865668,0.010525379,0.010193898,0.019745415,0.02869881,0.055673781,0.054075576,0.061392788,0.076941907,0.06669971,0.113711471,0.134274317,0.114906871,0.207714965,0.215900616,0.119382434,0.241793581,0.3498051,0.40476431,0.344257186,0.399863131,0.466417268,0.55533414,0.711188326,0.675732711,0.666287696,0.670087865,0.637855344,0.678613287,0.601588942,0.482186549,0.610470467,0.596840632,0.590138612,0.627898805,0.573033791,0.711464428,1.057842371,1.191699343,1.295927562,1.443226953,1.466042293,1.712274453
Morocco,MAR,0.295358036,0.297154788,0.235227671,0.293829627,0.319130756,0.299438172,0.374605405,0.362187226,0.367723565,0.372160786,0.455719187,0.501690337,0.482069686,0.565476894,0.639555901,0.624348596,0.634511895,0.682192511,0.686079738,0.817688755,0.797604123,0.774234798,0.812946849,0.827907876,0.809643005,0.794059143,0.821632191,0.857975254,0.885930658,0.94100462,0.930369177,0.964785916,0.995070398,1.057540291,1.092328125,1.100606018,1.115092633,1.127003909,1.119911024,1.146279443,1.177518232,1.294879753,1.29874199,1.261163325,1.438174638,1.502894463,1.539548743,1.613007427,1.677409361,1.643708259,1.730134712,1.729589819,1.78309277,1.749552115,1.751330788,1.767614953,1.744435849
Armenia,ARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.692469568,0.759981244,0.824153606,1.059975483,0.809044887,1.032301987,1.081691081,0.97580205,1.128917501,1.161155504,1.00317471,1.136090873,1.214707803,1.458795567,1.480035034,1.724327205,1.909411071,1.509669013,1.463068919,1.709501839,1.974479488,1.897040086,1.898719374,1.642004093,1.755976031
Namibia,NAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028150505,0.715324156,0.759044087,0.893699509,0.995176596,1.002426491,1.051570359,1.058183827,1.092705812,0.94384982,0.915436614,1.10592804,0.950655217,0.99719017,1.028358088,1.191862025,1.183073042,1.176940704,1.627668966,1.47487463,1.464118206,1.312617743,1.542129431,1.177178074,1.645240892,1.72348227,1.793035405
India,IND,0.267634185,0.283703709,0.305850958,0.321794972,0.308168699,0.332527211,0.337039502,0.330973865,0.352457491,0.351187328,0.351488941,0.362529744,0.37489918,0.37719344,0.381064002,0.404751114,0.413696986,0.427724728,0.424114081,0.434690103,0.449266662,0.473644453,0.477490558,0.50527683,0.506132025,0.543976976,0.570556174,0.595939656,0.629950482,0.676937711,0.709000751,0.738482682,0.768813909,0.780347321,0.80872395,0.841937014,0.898163092,0.916859884,0.918329424,0.959258891,0.976601686,0.968514319,0.964275366,0.989271008,1.021862866,1.06531244,1.118603899,1.189651807,1.306253903,1.427780473,1.393273291,1.468910262,1.590942831,1.585648401,1.723311783,1.784333765,1.817783386
Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.009736558,5.214760013,4.090970243,3.790826632,3.910436495,2.418413885,2.13696168,1.537025021,1.201520769,1.273345943,1.369532218,1.478262218,1.573120121,1.695033536,1.734128215,1.628400075,1.666025445,1.588756037,1.723619573,1.755390262,1.722277788,1.748394371,1.725073242,1.743892638,1.825536995
Peru,PER,0.804897186,0.827360333,0.927541238,0.925178037,1.077546611,1.021690761,1.100484759,1.102449455,1.138785359,1.168759182,1.321338945,1.345273076,1.277858377,1.351806618,1.422401063,1.424032062,1.416923192,1.435600576,1.346266325,1.301516567,1.374633127,1.340153701,1.28459524,1.083719283,1.071074175,0.986811982,1.079959036,1.246064683,1.186942949,1.010477328,0.954654009,0.901022885,0.889334779,1.00885799,0.976425249,0.982880519,0.98527068,1.089876686,1.083747518,1.125763945,1.145004464,1.013651521,1.003179591,0.963765168,1.154623518,1.332646084,1.022117777,1.237818926,1.447808278,1.808368593,2.000399515,1.705166544,1.872846682,1.572399054,1.705884134,1.727431902,1.856501313
Bolivia,BOL,0.274752629,0.279280787,0.289272388,0.312894283,0.374320101,0.374065828,0.410061863,0.449588422,0.506850351,0.580638451,0.554465607,0.66829305,0.762785244,0.722531683,0.718814879,0.811643456,0.895692268,0.857088373,0.94060138,0.867338079,0.836585193,0.841265269,0.747988294,0.723163223,0.667484622,0.667594741,0.598657818,0.625506551,0.654790381,0.743099024,0.838648581,0.856676355,0.929434346,1.070587391,1.15655878,1.292196961,1.263301542,1.378568302,1.357332766,1.264809558,1.314642306,1.004764671,1.189084544,1.24555305,1.225562819,1.319869705,1.602553194,1.290181483,1.361717085,1.403395887,1.511526891,1.595994166,1.813416029,1.816390726,1.898829283,1.84670254,1.958514344
Uruguay,URY,1.701588605,1.60272911,1.540660445,1.639286319,1.710100368,2.04951873,1.985092228,1.776105911,1.760312878,2.002060076,2.043752689,2.061018046,2.153571855,2.046522168,2.012627054,2.109365637,2.075242524,1.977924422,1.996893308,2.168018101,2.00243055,1.831867439,1.64986025,1.283989498,1.153196295,1.094674482,1.0490456,1.167588925,1.566601221,1.580258014,1.284204308,1.454313048,1.639096214,1.405526875,1.270387745,1.423909393,1.675759019,1.698845991,1.72817545,2.033027087,1.598364749,1.530547985,1.389165494,1.383537104,1.689161686,1.738671739,1.999238889,1.801720058,2.474512315,2.406222572,1.901575191,2.304301301,2.573105623,2.238430313,1.984240835,1.963537904,1.975862788
St. Vincent and the Grenadines,VCT,0.13585339,0.133882608,0.132164782,0.174208414,0.215424563,0.170536327,0.21098236,0.208881598,0.248155918,0.327527688,0.324122463,0.320643561,0.396376725,0.431084417,0.3488173,0.344995923,0.341320895,0.337795928,0.371541182,0.294393321,0.364636159,0.361505171,0.39447074,0.462681497,0.636024629,0.6316001,0.627332085,0.727125942,0.61958848,0.719214353,0.750567526,0.782558269,0.781296897,0.9504133,1.119922631,1.187994631,1.222605023,1.223522869,1.49672081,1.531348021,1.360869888,1.665335138,1.730085016,1.827982202,2.02760985,2.02570571,2.025910886,2.095081,2.097497071,2.878415692,2.032423445,1.828150966,2.33340711,1.924278691,2.021109488,2.015795067,2.010067697
Colombia,COL,1.021927841,1.099580953,1.137455457,1.205764352,1.19441082,1.222186982,1.218990003,1.245901451,1.304524426,1.339331309,1.322369524,1.378209118,1.398143329,1.463645788,1.549779573,1.491606658,1.5478288,1.563876699,1.619776372,1.688634734,1.648891984,1.616879726,1.633862165,1.722127877,1.669896523,1.615252167,1.606056545,1.618419013,1.648060005,1.640109186,1.73210762,1.692052373,1.80257635,1.824446632,1.889645979,1.636794764,1.632508097,1.720652793,1.7197408,1.44904892,1.46161956,1.397899531,1.361734525,1.384189812,1.308847503,1.429045311,1.45692304,1.427394293,1.538558334,1.637733487,1.703569329,1.684662686,1.740315447,1.994489337,1.845535015,1.980399139,2.030378008
Vietnam,VNM,0.181946737,0.183098879,0.217693521,0.196997012,0.209870452,0.217933931,0.225433908,0.195461337,0.203763759,0.201174218,0.649680094,0.551401486,0.506231964,0.53852038,0.400420575,0.447477943,0.279672997,0.300361246,0.296767269,0.306645727,0.309873931,0.319261223,0.323557081,0.332214839,0.294899843,0.347570832,0.3706802,0.407674883,0.355998429,0.263108391,0.315413663,0.310420097,0.306258097,0.319732635,0.359474571,0.388334428,0.455743274,0.584708333,0.608242811,0.603434888,0.671308552,0.757220692,0.868419917,0.957054376,1.090129494,1.170708252,1.214192778,1.227733963,1.368182472,1.476951428,1.622618922,1.712240646,1.588281536,1.622307629,1.824531973,2.032107552,2.057565917
Indonesia,IDN,0.243920439,0.288847535,0.248553398,0.23978319,0.229458183,0.246241493,0.227084332,0.232007118,0.253602319,0.298784282,0.312064912,0.330738856,0.358132829,0.395605933,0.402292446,0.412942086,0.46138959,0.600490429,0.667989734,0.660345902,0.642834907,0.663585605,0.682392202,0.664245142,0.694540654,0.734900514,0.723036368,0.718523953,0.755317196,0.734905615,0.824448069,0.973664977,1.079025844,1.14539966,1.141792274,1.142214229,1.267079215,1.373879011,1.041200125,1.159977954,1.24539825,1.375325404,1.411208735,1.437941508,1.512122784,1.511302112,1.504981339,1.616120599,1.769060263,1.870838684,1.772951392,2.080522126,2.131724694,1.648142071,1.450032294,1.984452414,2.153758127
Brazil,BRA,0.649885938,0.662130491,0.701775503,0.706049423,0.699884343,0.676455225,0.750374966,0.751887374,0.856553524,0.909093361,0.985788081,1.052857906,1.145237689,1.29536175,1.370088015,1.409905723,1.413180722,1.449507777,1.536862787,1.597599174,1.550121183,1.390352265,1.361098386,1.28724347,1.275133165,1.33986355,1.440047634,1.472977772,1.457685287,1.462631966,1.40189577,1.446313753,1.430744302,1.471087009,1.518847687,1.594541722,1.729996821,1.797434636,1.839317927,1.85802905,1.876441307,1.90429564,1.850682075,1.769005571,1.835946431,1.865977058,1.847654542,1.910334175,2.018593476,1.893620024,2.144736395,2.224711944,2.358548364,2.505408788,2.631289885,2.466788048,2.242393446
St. Lucia,LCA,0.163528323,0.202114291,0.199529878,0.236045102,0.232490807,0.267012711,0.300220028,0.332139083,0.362943534,0.607610359,0.634581551,0.661995116,0.724362713,0.751714499,0.676624443,0.702445565,0.75937047,0.618298798,0.865463287,1.294577048,0.964819813,0.798308633,0.93957252,0.837733755,0.914596273,1.016642375,1.027738636,1.12092682,1.237300082,1.215239933,1.169018983,1.204914461,1.06057421,1.610924001,1.769263111,2.097283312,2.168160501,2.016797758,1.917122486,2.152953321,2.222722023,2.202346708,1.817487703,2.238622064,2.198169526,2.243952588,2.217304285,2.296810408,2.329472799,2.235702963,2.317086481,2.318717814,2.304252573,2.292998259,2.282928389,2.292821813,2.301754211
Fiji,FJI,0.49392728,0.414198684,0.547878055,0.554723546,0.944133954,0.742934858,0.677357873,0.728919774,0.79375476,0.848935853,1.000291992,1.034638427,1.06731584,1.13820745,1.186846829,1.081099361,0.823824752,1.280976306,1.167407033,1.350970503,1.252526731,1.661643787,1.256573592,1.043133668,0.83235853,0.814001616,0.841945678,0.660461662,0.765934461,0.870451591,1.117354061,0.912510318,1.004834318,0.995724294,0.977088827,0.983636071,1.047198701,0.999162395,0.962398629,0.973254471,1.039955315,1.297534785,1.093006254,1.285127856,1.654467757,1.334502997,1.470573882,1.38577596,1.058421195,0.92787918,1.420197065,1.261335643,1.225061816,1.54625997,1.900256563,2.482303682,2.345470364
Early-demographic dividend,EAR,0.603547906,0.614966881,0.63483158,0.652360288,0.678167889,0.709218163,0.727492349,0.771798409,0.827736698,0.853766841,0.896711705,0.931777409,0.93438458,1.002616152,1.016739593,1.014659742,1.076675004,1.126293866,1.154326391,1.190223108,1.217438259,1.232284737,1.25493553,1.256145807,1.268029056,1.302505974,1.335641915,1.35688334,1.390390506,1.422865394,1.40185075,1.484056981,1.497141016,1.540333515,1.563310237,1.555954663,1.601903671,1.618713993,1.629980157,1.68070659,1.713663061,1.704666968,1.707109932,1.766450292,1.82644892,1.859746271,1.930016355,1.974925424,2.081482374,2.131930627,2.123035507,2.174205255,2.260198979,2.187686057,2.273707673,2.341184314,2.34568967
Grenada,GRD,0.244651514,0.200762097,0.277550711,0.157023112,0.233757955,0.232490807,0.309014684,0.385918754,0.424926522,0.503240858,0.465774014,0.50594878,0.507230031,0.587227364,0.393492934,0.515395593,0.521136923,0.528345174,0.576177596,0.538047404,0.535436697,0.647543788,0.669433646,0.649236089,0.633031063,0.623726812,0.658801689,0.737559837,0.971687729,1.059345467,1.103933313,1.140472735,1.207677662,1.231914894,1.439457686,1.499152441,1.524875991,1.660795337,1.725291852,1.897366057,1.854307469,1.882352371,1.981511859,2.080217297,1.967972246,2.067178796,2.201604834,2.265947333,2.39932294,2.391770411,2.450810953,2.369217948,2.525529103,2.81372839,2.155038475,2.375541748,2.427794052
Dominican Republic,DOM,0.316137579,0.302508015,0.353054997,0.343707954,0.465556973,0.399063378,0.418059321,0.380655101,0.553387853,0.607096437,0.691068778,0.761579224,0.983170079,1.22146722,1.279818132,1.232398515,1.200376248,1.038220435,0.983676048,1.200610494,1.112623746,1.03908163,1.044904965,1.276422372,1.175661316,1.128311358,1.240127956,1.449378471,1.43293925,1.4813911,1.293873521,1.381478401,1.474553011,1.558841009,1.623582732,2.031582325,2.1786862,2.232566223,2.239637803,2.224826127,2.336211672,2.304615367,2.444813767,2.430906034,2.040163268,2.048899025,2.146017882,2.267220596,2.189791897,2.112115223,2.168401096,2.218164291,2.211814203,2.137089301,2.178516992,2.347495156,2.429209493
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.008461848,1.060614825,1.563752665,1.692540788,1.67959773,1.744217849,1.741594602,1.744459861,1.820537771,1.745393967,1.950800938,1.996732916,2.100630132,1.989355732,2.15404949,2.057204387,2.169939211,2.224367094,2.284775875,2.34688,2.407107121,2.464948435,2.392210448,2.447328673,2.501145525,2.489823987,2.477058976
Cuba,CUB,1.918419324,1.670750219,1.901014551,1.710527234,1.834144162,1.835764986,1.871119626,1.905279578,1.905947809,2.016095645,2.143159384,2.211013248,2.304535062,2.440191119,2.458057203,2.865219201,2.84941096,3.048058592,3.156004128,3.238964213,3.188045252,3.308449766,3.476160871,3.090090934,3.250043637,3.226174998,3.296155824,3.300664075,3.42734968,3.402387402,3.110569353,2.722367889,1.972102719,1.842114776,1.972476353,2.361199667,2.467842666,2.242964069,2.219395831,2.285285534,2.344271343,2.279749768,2.329599824,2.269590762,2.222618822,2.309299351,2.35365352,2.307209272,2.486661219,2.51245169,3.038892886,2.614653986,2.642483531,2.477553374,2.443066279,2.58233029,2.495218264
Ecuador,ECU,0.388194687,0.352251265,0.3255861,0.363070334,0.421133978,0.434251905,0.448236867,0.466288382,0.544401768,0.609573585,0.705683088,0.676180784,0.714649269,0.795505653,0.895286832,1.052757275,1.128498104,1.013627676,1.374940075,1.563077269,1.682677309,2.036215248,2.293674564,2.267481924,2.403764385,2.143304586,1.643988673,1.587355866,1.770430028,2.028399989,1.644802224,1.575351863,2.079173552,2.208269131,1.218079923,1.994005781,2.067063089,1.53627099,1.841248424,1.727676846,1.633810349,1.789962374,1.89830216,2.017035713,2.136325251,2.188925641,2.052671013,2.233048279,2.33000964,2.441287187,2.428931904,2.393286737,2.101982396,2.638983709,2.893262958,2.669044326,2.495570554
Dominica,DMA,0.183316392,0.180249705,0.177487012,0.233128834,0.229452805,0.22552969,0.221200103,0.325059835,0.31868482,0.261133978,0.361163874,0.358665884,0.357850859,0.357815941,0.408568006,0.406913197,0.403776805,0.34952342,0.345552205,0.440304183,0.486894867,0.486927193,0.537805154,0.541559819,0.595848397,0.651234273,0.657231881,0.663553353,0.772455342,0.829602817,0.833184226,0.833716998,0.83170787,0.880108992,0.929099278,1.134687333,1.033889703,1.142707404,1.097200256,1.155208706,1.474170854,1.579219362,1.47022352,1.673951498,2.031954193,2.025995552,2.022299839,2.589872166,2.329831844,2.277286136,2.431628996,2.171780698,2.325301205,2.375267545,2.476134206,2.472725229,2.519850786
"Egypt, Arab Rep.",EGY,0.602793147,0.6244271,0.661467973,0.746574073,0.860935322,0.908284626,0.850377366,0.613826084,0.696557018,0.584380493,0.628345954,0.652672002,0.706632689,0.644915593,0.692786858,0.806757956,0.875014719,0.938899774,0.952470163,1.016099132,1.044579953,1.14816451,1.241194813,1.221776527,1.330844492,1.297999551,1.473543662,1.438892496,1.395745831,1.317447718,1.345700659,1.352889371,1.370058599,1.548598481,1.391815107,1.531180799,1.480830436,1.667412297,1.846565185,1.857246054,2.053217709,1.78826769,1.779303147,2.031736645,2.034616425,2.213982578,2.323117698,2.417069964,2.493673565,2.548036898,2.449400701,2.572041784,2.5468908,2.425236458,2.519807397,2.429419735,2.525862866
Lao PDR,LAO,0.038037661,0.052377411,0.059434746,0.064521493,0.07406053,0.075414863,0.09621531,0.127769011,0.065972532,0.121746627,0.212783084,0.152666381,0.171678387,0.177114138,0.098082057,0.082915489,0.07218101,0.073671122,0.072903896,0.069742477,0.057399857,0.045239375,0.046360525,0.051486531,0.051124887,0.055682668,0.055089112,0.054457654,0.052896294,0.055817746,0.120554978,0.12476674,0.132001704,0.131759606,0.133955186,0.1384635,0.153310261,0.158288344,0.161089624,0.163200484,0.181844957,0.197938399,0.216285235,0.222914336,0.230555289,0.237169827,0.307356698,0.315815042,0.359627527,0.452662816,0.502886226,0.523975407,0.555922464,0.639635002,0.685930929,1.341977291,2.594704584
Jordan,JOR,0.797770233,1.005237231,1.03770217,1.16272699,1.127643439,1.212328499,1.25024979,1.026442388,1.004648828,1.088246277,0.9053937,0.916151056,1.017997436,1.131091919,1.110473245,1.207001456,1.390336665,1.452085311,1.627088357,1.647913137,1.987709394,2.378843564,2.454647374,2.75634505,3.000013288,2.944930586,3.078028746,3.085304726,2.860130236,2.716272324,2.98222884,2.666025439,3.083742199,2.880147945,3.091337009,2.954317461,2.99768871,2.973810885,2.941625312,2.895405427,3.02738198,3.067233546,3.175649449,3.214849384,3.44801213,3.65260392,3.52529066,3.522624567,3.256210728,3.175854385,2.916818597,2.827604409,3.021209828,2.871050605,2.978804489,2.827443257,2.628700806
Tunisia,TUN,0.413369901,0.417044545,0.417335485,0.444554057,0.618137981,0.541832887,0.621833441,0.651325142,0.742448793,0.778796743,0.739365762,0.813976599,0.895381093,0.892795853,0.975926306,0.980776975,1.010781515,1.14160827,1.236220187,1.412302142,1.48945794,1.501228395,1.413370672,1.629641284,1.618352634,1.628978631,1.604769603,1.525707153,1.581676127,1.64191789,1.60471646,1.837882157,1.744130652,1.876037696,1.777497581,1.723917138,1.808306375,1.801665822,1.892909956,1.906814917,2.052131516,2.125563118,2.113365672,2.136350551,2.224946187,2.242265111,2.253858217,2.339754109,2.383767796,2.355086515,2.600803611,2.422390866,2.489516274,2.526032939,2.605932406,2.705982827,2.64840154
Gabon,GAB,0.263534879,0.326246197,0.17213033,0.141697902,0.363280275,0.405640832,0.70219034,1.826686328,3.467590841,2.482137849,3.534373865,4.737812868,4.478062919,8.529960509,8.590622647,8.290640212,8.632448949,9.337563493,10.92559643,9.529808631,9.13306798,8.82901345,8.582718312,7.038782697,7.446818156,7.638955251,5.845299324,4.603330942,4.824199833,6.248553931,4.73877395,4.64865549,4.919427796,4.846468851,4.151693773,4.262043457,4.289871558,4.20246763,4.256005456,4.009364898,3.821159921,3.815653063,3.549402902,3.517111594,3.461695456,3.515238226,2.917903831,2.796489822,2.752894227,2.711227029,2.955473666,2.938589071,2.890121176,2.906039445,2.826459284,2.701741965,2.649976866
Panama,PAN,0.880341254,0.945724193,0.991123116,0.956050946,0.973973836,1.163129042,1.224281711,1.218101986,1.408350637,1.390820471,1.450594852,1.665652652,1.742502158,1.960805995,1.778406101,2.099165224,2.01631982,1.883582544,1.508113355,1.653782626,1.579127889,1.648906623,1.587922789,1.646975295,1.328032438,1.184768302,1.213981486,1.380900105,1.237014951,1.042766342,1.120455032,1.286224029,1.648471207,1.499108223,1.616197288,1.089525446,1.653650139,1.978749878,2.042317523,1.90804713,1.910747945,2.268102062,1.864247863,1.917461503,1.775536528,2.053606417,2.202362792,2.115040935,2.134787686,2.402514238,2.535812986,2.738514112,2.659836939,3.033654574,2.847076691,2.804430253,2.654140941
Georgia,GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.146690058,2.026478386,1.257952315,0.494421093,0.905381906,1.020036493,1.169158925,1.045271664,1.11256641,0.939044777,0.851651433,0.954857055,1.100845101,1.298612238,1.584796154,1.663381913,1.394021592,1.636221401,1.667568685,2.127117929,2.264785831,2.206511985,2.41448868,2.630200823,2.717167113
Latin America & Caribbean (excluding high income),LAC,1.297510163,1.277761102,1.30114946,1.289380619,1.352192239,1.353386,1.393611945,1.460536049,1.518298888,1.603075317,1.710801089,1.746062216,1.791638981,1.91831526,1.998072332,1.994794819,2.032213232,2.077658592,2.215591374,2.316772044,2.385796695,2.32436749,2.347269,2.206194195,2.170136033,2.184578997,2.233323184,2.30004821,2.302290726,2.384170466,2.240698346,2.244885822,2.218317362,2.266836103,2.305879924,2.310066454,2.3616442,2.447927974,2.565090359,2.558734757,2.509439544,2.539950646,2.532555,2.556414034,2.528830977,2.623925965,2.650958213,2.649375098,2.77302456,2.6857598,2.792493929,2.787119964,2.883982732,2.909840893,2.931603065,2.863588451,2.778044234
French Polynesia,PYF,0.469670577,0.726984363,0.56985237,0.760026253,0.732269051,0.902641324,1.251199388,1.393529676,1.490333069,1.510466205,1.758912168,1.987672886,1.826688619,1.704288056,1.704586997,1.620674678,1.94781223,1.965994953,2.160392855,1.898326621,1.913620916,2.089419004,2.073725297,2.518378511,2.661118497,3.314296689,3.327824131,3.262455516,2.990871352,2.772835495,2.182901878,2.123960614,1.9994258,2.019407336,2.054370509,1.967428039,1.94630311,1.988138372,1.931916915,2.09568582,2.36152082,2.769739233,2.739512877,2.91673229,2.836283946,3.018281938,2.99249454,2.917174493,2.999579643,2.999913291,3.013916046,2.890335378,2.794574681,2.807955521,2.712747281,2.806062448,2.80458891
Jamaica,JAM,0.902946847,1.290389341,1.264255733,1.407693242,2.349693021,1.703531603,1.977132497,2.145313724,2.126840278,2.309640897,2.662797058,3.021370327,3.249912149,4.218876813,3.804061834,4.037646153,3.543245117,3.579183989,4.330594371,4.002642554,3.90801518,3.375029871,2.783828703,2.839349731,2.230695822,2.160466879,1.929786389,2.266217001,1.895339479,2.799686203,3.112525032,3.179435452,3.134991623,3.221895764,3.26648248,3.622552454,3.792207335,3.921149527,3.724807608,3.790026114,3.88289943,3.969027204,3.803386753,3.937092097,3.915930738,3.831609308,4.17369147,3.486543553,3.597300167,2.718932112,2.548213104,2.735396395,2.593359492,2.798953654,2.536806259,2.619266688,2.830147084
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.205331204,5.289758636,4.848528802,4.536876454,4.5777107,4.532812989,4.953827159,5.060297553,4.941815954,4.944720232,5.078575569,4.971916543,4.874333204,4.480082661,4.541206044,4.473745459,4.538017932,3.858171993,3.647048882,3.874800916,3.889733195,3.417442433,3.420722746,3.288582762,2.882785961
